"TFName","timepoint","n_positive_expression","n_negative_expression","n_total_positive_contrib","positive_expression_fraction","negative_expression_fraction","mean_contribution","median_contribution","global_positive_fraction","binomial_p_value","binomial_p_adj","difference_from_timepoint_global","expression_bias"
"Zfx","day_7",42,49,91,0.461538461538462,0.538461538461538,0.0102979964285714,0.007676888,0.490571703850148,0.601430632650919,0.90092927881608,-0.0290332423116862,"negative_expression_enriched"
"CDX2","day_7",18,15,33,0.545454545454545,0.454545454545455,0.0188247293030303,0.012165785,0.490571703850148,0.602852305527488,0.90092927881608,0.0548828416043967,"positive_expression_enriched"
"Foxj3","day_7",18,15,33,0.545454545454545,0.454545454545455,0.0110354084057617,0.010720147,0.490571703850148,0.602852305527488,0.90092927881608,0.0548828416043967,"positive_expression_enriched"
"Foxl2","day_7",18,15,33,0.545454545454545,0.454545454545455,0.0128056588181818,0.009929943,0.490571703850148,0.602852305527488,0.90092927881608,0.0548828416043967,"positive_expression_enriched"
"FOSB::JUNB","day_7",95,91,186,0.510752688172043,0.489247311827957,0.0222225217009852,0.015372382,0.490571703850148,0.608039159528261,0.905223516350633,0.0201809843218947,"positive_expression_enriched"
"HES6","day_7",6,9,15,0.4,0.6,0.0145725584666667,0.013592732,0.490571703850148,0.60821530907515,0.905223516350633,-0.0905717038501482,"negative_expression_enriched"
"Hoxd13","day_7",15,19,34,0.441176470588235,0.558823529411765,0.0100212008187315,0.009885,0.490571703850148,0.609775195755684,0.905223516350633,-0.0493952332619133,"negative_expression_enriched"
"RORB","day_7",19,16,35,0.542857142857143,0.457142857142857,0.0112455437714286,0.007345676,0.490571703850148,0.613209310928664,0.905223516350633,0.0522854390069948,"positive_expression_enriched"
"SPIB","day_7",98,94,192,0.510416666666667,0.489583333333333,0.0278526148958333,0.0258937615,0.490571703850148,0.613604810541726,0.905223516350633,0.0198449628165187,"positive_expression_enriched"
"ERF::SREBF2","day_7",2,1,3,0.666666666666667,0.333333333333333,0.00393630333333333,0.005794894,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"ONECUT3","day_7",2,1,3,0.666666666666667,0.333333333333333,0.00742493033333333,0.00711894,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"PAX9","day_7",2,1,3,0.666666666666667,0.333333333333333,0.00140476333333333,0.001407605,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"POU1F1","day_7",2,1,3,0.666666666666667,0.333333333333333,0.0171960423333333,0.020539761,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"Six3","day_7",2,1,3,0.666666666666667,0.333333333333333,0.01053869,0.010681022,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"Sox1","day_7",2,1,3,0.666666666666667,0.333333333333333,0.0117617026666667,0.017566999,0.490571703850148,0.61806463136208,0.905223516350633,0.176094962816519,"positive_expression_enriched"
"SIX2","day_7",9,7,16,0.5625,0.4375,0.0129172413125,0.0075237645,0.490571703850148,0.62342199858911,0.90641879402771,0.0719282961498517,"positive_expression_enriched"
"Stat5a::Stat5b","day_7",96,107,203,0.472906403940887,0.527093596059113,0.0109936201229921,0.006904801,0.490571703850148,0.623868348992226,0.90641879402771,-0.0176652999092612,"negative_expression_enriched"
"ZNF143","day_7",1,3,4,0.25,0.75,0.01438336075,0.0120754095,0.490571703850148,0.625266630893322,0.90641879402771,-0.240571703850148,"negative_expression_enriched"
"ZNF528","day_7",1,3,4,0.25,0.75,0.017838955,0.0212942995,0.490571703850148,0.625266630893322,0.90641879402771,-0.240571703850148,"negative_expression_enriched"
"PRDM1","day_7",78,74,152,0.513157894736842,0.486842105263158,0.0278489336731265,0.0182676315,0.490571703850148,0.626596107939827,0.90641879402771,0.0225861908866938,"positive_expression_enriched"
"FOXA2","day_7",35,32,67,0.522388059701492,0.477611940298507,0.0142758492537313,0.01117897,0.490571703850148,0.626666352014602,0.90641879402771,0.0318163558513438,"positive_expression_enriched"
"Creb5","day_7",17,21,38,0.447368421052632,0.552631578947368,0.0256787025789474,0.014892197,0.490571703850148,0.629441131703895,0.90641879402771,-0.0432032827975162,"negative_expression_enriched"
"Hand1","day_7",17,21,38,0.447368421052632,0.552631578947368,0.00808115955460612,0.0019761985,0.490571703850148,0.629441131703895,0.90641879402771,-0.0432032827975162,"negative_expression_enriched"
"ONECUT1","day_7",7,10,17,0.411764705882353,0.588235294117647,0.0157183073529412,0.013559024,0.490571703850148,0.630112693246029,0.90641879402771,-0.0788069979677953,"negative_expression_enriched"
"ZBTB32","day_7",7,10,17,0.411764705882353,0.588235294117647,0.0128514268823529,0.010808945,0.490571703850148,0.630112693246029,0.90641879402771,-0.0788069979677953,"negative_expression_enriched"
"ZNF610","day_7",36,33,69,0.521739130434783,0.478260869565217,0.0149144495942029,0.013173771,0.490571703850148,0.63153479028176,0.906847999568292,0.0311674265846348,"positive_expression_enriched"
"ERF","day_7",102,114,216,0.472222222222222,0.527777777777778,0.0272220785237257,0.020954344,0.490571703850148,0.633916005802036,0.908650473680716,-0.0183494816279263,"negative_expression_enriched"
"CTCFL","day_7",57,54,111,0.513513513513513,0.486486486486487,0.0125444187477477,0.010917813,0.490571703850148,0.636424273964243,0.910628349448837,0.0229418096633648,"positive_expression_enriched"
"ZNF524","day_7",18,22,40,0.45,0.55,0.012108234725,0.012618277,0.490571703850148,0.638240375687225,0.91161058969839,-0.0405717038501482,"negative_expression_enriched"
"SOX9","day_7",22,19,41,0.536585365853659,0.463414634146341,0.00961586669719436,0.010584474,0.490571703850148,0.640082839262101,0.912615133183918,0.0460136620035108,"positive_expression_enriched"
"ONECUT2","day_7",10,8,18,0.555555555555556,0.444444444444444,0.0116774991666667,0.0107831955,0.490571703850148,0.642336301918792,0.912615133183918,0.0649838517054078,"positive_expression_enriched"
"PAX2","day_7",10,8,18,0.555555555555556,0.444444444444444,0.00365818583333333,0.001574388,0.490571703850148,0.642336301918792,0.912615133183918,0.0649838517054078,"positive_expression_enriched"
"FOXK2","day_7",39,36,75,0.52,0.48,0.0133476205205494,0.011171341,0.490571703850148,0.645110960351162,0.91494647628012,0.0294282961498518,"positive_expression_enriched"
"Zbtb2","day_7",35,41,76,0.460526315789474,0.539473684210526,0.028479366381579,0.0266821385,0.490571703850148,0.647025171664226,0.91605142725093,-0.0300453880606742,"negative_expression_enriched"
"ZNF692","day_7",57,65,122,0.467213114754098,0.532786885245902,0.00781089544130319,0.002820849,0.490571703850148,0.651036139652489,0.917632005835644,-0.0233585890960503,"negative_expression_enriched"
"OSR2","day_7",36,42,78,0.461538461538462,0.538461538461538,0.0161005583150545,0.012663722,0.490571703850148,0.651332843849479,0.917632005835644,-0.0290332423116862,"negative_expression_enriched"
"FLI1","day_7",190,207,397,0.478589420654912,0.521410579345088,0.0238255788590639,0.017613941,0.490571703850148,0.651587753312444,0.917632005835644,-0.0119822831952363,"negative_expression_enriched"
"SP5","day_7",249,248,497,0.501006036217304,0.498993963782696,0.0161540978069661,0.011962891,0.490571703850148,0.653855335415523,0.917632005835644,0.0104343323671557,"positive_expression_enriched"
"RHOXF1","day_7",194,211,405,0.479012345679012,0.520987654320988,0.0137857400187953,0.009693464,0.490571703850148,0.654887277003344,0.917632005835644,-0.0115593581711362,"negative_expression_enriched"
"GFI1","day_7",24,21,45,0.533333333333333,0.466666666666667,0.0155125403333333,0.012728155,0.490571703850148,0.655223376260948,0.917632005835644,0.0427616294831847,"positive_expression_enriched"
"JDP2","day_7",65,62,127,0.511811023622047,0.488188976377953,0.023663672480315,0.016166263,0.490571703850148,0.657823130520989,0.917632005835644,0.0212393197718987,"positive_expression_enriched"
"SMAD5","day_7",11,9,20,0.55,0.45,0.00837080774087982,0.009257317,0.490571703850148,0.658682846891034,0.917632005835644,0.0594282961498518,"positive_expression_enriched"
"ZIC5","day_7",11,9,20,0.55,0.45,0.01454326055,0.015274787,0.490571703850148,0.658682846891034,0.917632005835644,0.0594282961498518,"positive_expression_enriched"
"MYCN","day_7",38,44,82,0.463414634146341,0.536585365853659,0.0123221810243902,0.007598579,0.490571703850148,0.659512470117315,0.917632005835644,-0.0271570697038073,"negative_expression_enriched"
"Esrrg","day_7",25,22,47,0.531914893617021,0.468085106382979,0.0119072737234043,0.007441945,0.490571703850148,0.662125507341784,0.919682073020343,0.0413431897668728,"positive_expression_enriched"
"EPAS1","day_7",10,13,23,0.434782608695652,0.565217391304348,0.0199985343043478,0.018548118,0.490571703850148,0.678898088017995,0.934480498482457,-0.0557890951544963,"negative_expression_enriched"
"Atf1","day_7",44,50,94,0.468085106382979,0.531914893617021,0.0224773012049034,0.0160297155,0.490571703850148,0.681091946836313,0.934480498482457,-0.0224865974671692,"negative_expression_enriched"
"Alx4","day_7",3,2,5,0.6,0.4,0.0132776916,0.011016419,0.490571703850148,0.681833697109153,0.934480498482457,0.109428296149852,"positive_expression_enriched"
"E2F7","day_7",3,2,5,0.6,0.4,0.011486122,0.011486122,0.490571703850148,0.681833697109153,0.934480498482457,0.109428296149852,"positive_expression_enriched"
"NR1D2","day_7",3,2,5,0.6,0.4,0.0088237714,0.004366191,0.490571703850148,0.681833697109153,0.934480498482457,0.109428296149852,"positive_expression_enriched"
"POU4F1","day_7",3,2,5,0.6,0.4,0.0112642684,0.012070815,0.490571703850148,0.681833697109153,0.934480498482457,0.109428296149852,"positive_expression_enriched"
"TP73","day_7",3,2,5,0.6,0.4,0.0087661274,0.010302961,0.490571703850148,0.681833697109153,0.934480498482457,0.109428296149852,"positive_expression_enriched"
"HOXB2::ELK1","day_7",13,11,24,0.541666666666667,0.458333333333333,0.0232417104583333,0.0202766145,0.490571703850148,0.685663425646911,0.934480498482457,0.0510949628165187,"positive_expression_enriched"
"HES7","day_7",2,4,6,0.333333333333333,0.666666666666667,0.0143616533333333,0.016249339,0.490571703850148,0.68783322936627,0.934480498482457,-0.157238370516815,"negative_expression_enriched"
"NR3C2","day_7",2,4,6,0.333333333333333,0.666666666666667,0.00081985,0.00015769,0.490571703850148,0.68783322936627,0.934480498482457,-0.157238370516815,"negative_expression_enriched"
"TBX19","day_7",2,4,6,0.333333333333333,0.666666666666667,0.0202625791666667,0.0202732805,0.490571703850148,0.68783322936627,0.934480498482457,-0.157238370516815,"negative_expression_enriched"
"TBXT","day_7",2,4,6,0.333333333333333,0.666666666666667,0.029522061,0.029522061,0.490571703850148,0.68783322936627,0.934480498482457,-0.157238370516815,"negative_expression_enriched"
"ZBED1","day_7",2,4,6,0.333333333333333,0.666666666666667,0.00830274166666667,0.01113987,0.490571703850148,0.68783322936627,0.934480498482457,-0.157238370516815,"negative_expression_enriched"
"LHX6","day_7",47,53,100,0.47,0.53,0.01375210645,0.0119815915,0.490571703850148,0.690506848934406,0.935552791593773,-0.0205717038501483,"negative_expression_enriched"
"DMRTC2","day_7",11,14,25,0.44,0.56,0.01668031828,0.014611808,0.490571703850148,0.691357944778298,0.935552791593773,-0.0505717038501483,"negative_expression_enriched"
"NEUROD1","day_7",48,54,102,0.470588235294118,0.529411764705882,0.0105158269117647,0.006245852,0.490571703850148,0.69347290472939,0.935552791593773,-0.0199834685560303,"negative_expression_enriched"
"RFX7","day_7",119,117,236,0.504237288135593,0.495762711864407,0.0130766661732018,0.011202544,0.490571703850148,0.696325697744381,0.935552791593773,0.0136655842854447,"positive_expression_enriched"
"SREBF2","day_7",27,32,59,0.457627118644068,0.542372881355932,0.0148981625762712,0.013279533,0.490571703850148,0.696462573247181,0.935552791593773,-0.0329445852060802,"negative_expression_enriched"
"Dlx2","day_7",14,12,26,0.538461538461538,0.461538461538462,0.00997717469230769,0.0118046325,0.490571703850148,0.696980567169734,0.935552791593773,0.0478898346113897,"positive_expression_enriched"
"Dlx5","day_7",14,12,26,0.538461538461538,0.461538461538462,0.00997717469230769,0.0118046325,0.490571703850148,0.696980567169734,0.935552791593773,0.0478898346113897,"positive_expression_enriched"
"Six4","day_7",31,29,60,0.516666666666667,0.483333333333333,0.0229921936,0.017288208,0.490571703850148,0.700537395360728,0.935552791593773,0.0260949628165188,"positive_expression_enriched"
"ZBTB14","day_7",28,33,61,0.459016393442623,0.540983606557377,0.016124141557377,0.013851404,0.490571703850148,0.701251530476985,0.935552791593773,-0.0315553104075252,"negative_expression_enriched"
"FOXI1","day_7",55,53,108,0.509259259259259,0.490740740740741,0.0137982679170482,0.0118228875,0.490571703850148,0.701622175967833,0.935552791593773,0.0186875554091107,"positive_expression_enriched"
"SPDEF","day_7",52,59,111,0.468468468468468,0.531531531531532,0.0224929306219782,0.01423645,0.490571703850148,0.704344501415588,0.935552791593773,-0.0221032353816802,"negative_expression_enriched"
"CEBPB","day_7",32,30,62,0.516129032258065,0.483870967741935,0.0254128463225806,0.021921158,0.490571703850148,0.704973142289031,0.935552791593773,0.0255573284079167,"positive_expression_enriched"
"EHF","day_7",164,178,342,0.47953216374269,0.52046783625731,0.0263340006023392,0.019646717,0.490571703850148,0.705145194626286,0.935552791593773,-0.0110395401074583,"negative_expression_enriched"
"UNCX","day_7",57,55,112,0.508928571428571,0.491071428571429,0.0112225786579913,0.010301908,0.490571703850148,0.706530771219423,0.935552791593773,0.0183568675784227,"positive_expression_enriched"
"DPRX","day_7",15,13,28,0.535714285714286,0.464285714285714,0.0169097399642857,0.013708459,0.490571703850148,0.707171255108057,0.935552791593773,0.0451425818641378,"positive_expression_enriched"
"Mafg","day_7",15,13,28,0.535714285714286,0.464285714285714,0.0209645749285714,0.020761172,0.490571703850148,0.707171255108057,0.935552791593773,0.0451425818641378,"positive_expression_enriched"
"ETV4","day_7",176,190,366,0.480874316939891,0.519125683060109,0.0254007370877726,0.018384086,0.490571703850148,0.714763054585004,0.944048748036167,-0.00969738691025723,"negative_expression_enriched"
"Ddit3::Cebpa","day_7",16,14,30,0.533333333333333,0.466666666666667,0.0219839543,0.019419193,0.490571703850148,0.716411117185355,0.94467936530814,0.0427616294831847,"positive_expression_enriched"
"ZSCAN29","day_7",4,3,7,0.571428571428571,0.428571428571429,0.00821062114285714,0.008097627,0.490571703850148,0.72170347436255,0.948024759685318,0.0808568675784227,"positive_expression_enriched"
"JUN::JUNB","day_7",101,99,200,0.505,0.495,0.0219068959185901,0.0157892925,0.490571703850148,0.723753035428967,0.948024759685318,0.0144282961498517,"positive_expression_enriched"
"TCF7L2","day_7",37,35,72,0.513888888888889,0.486111111111111,0.0118977854572334,0.0114493105,0.490571703850148,0.724610198056652,0.948024759685318,0.0233171850387407,"positive_expression_enriched"
"Hmga1","day_7",17,15,32,0.53125,0.46875,0.01321114209375,0.011436701,0.490571703850148,0.724839687256035,0.948024759685318,0.0406782961498517,"positive_expression_enriched"
"Nfatc1","day_7",146,145,291,0.501718213058419,0.498281786941581,0.0141459372852634,0.010651906,0.490571703850148,0.725173817913274,0.948024759685318,0.0111465092082708,"positive_expression_enriched"
"Pparg::Rxra","day_7",34,39,73,0.465753424657534,0.534246575342466,0.0148156455420985,0.011541257,0.490571703850148,0.725996656115894,0.948024759685318,-0.0248182791926143,"negative_expression_enriched"
"PAX4","day_7",18,16,34,0.529411764705882,0.470588235294118,0.00999316902941176,0.009998083,0.490571703850148,0.732569413693635,0.955062224314642,0.0388400608557338,"positive_expression_enriched"
"TFAP2E","day_7",278,280,558,0.49820788530466,0.50179211469534,0.00816080443961697,0.005811691,0.490571703850148,0.734897320048477,0.956551834321163,0.00763618145451173,"positive_expression_enriched"
"Arid3b","day_7",37,42,79,0.468354430379747,0.531645569620253,0.012910681888454,0.010642179,0.490571703850148,0.73632897887605,0.956871958056316,-0.0222172734704013,"negative_expression_enriched"
"Prdm14","day_7",19,17,36,0.527777777777778,0.472222222222222,0.00760104961111111,0.0045792015,0.490571703850148,0.739692064306352,0.957430930276521,0.0372060739276298,"positive_expression_enriched"
